tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MonthlyToTotalRatio,TenureGroup_13-24 months,TenureGroup_25-36 months,TenureGroup_37-48 months,TenureGroup_49-60 months,TenureGroup_61-72 months
-0.748079855318371,-1.303237458049206,-0.843702381360658,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-0.3155611517928165,True,False,False,False,False
0.43281069256250915,-0.5221928679711283,-0.09144155470490024,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,-0.4754310801293802,False,False,True,False,False
1.5322605130033284,-0.49560411596847015,0.47990137101339797,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,-0.5068309922382276,False,False,False,False,True
-0.055833672077855064,0.8155537171626008,0.23829484168337273,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-0.44696503680709054,False,True,False,False,False
1.6137012404433893,1.5666859612376889,2.5554789539831524,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,-0.5101262912339055,False,False,False,False,True
0.06632741908223598,0.09599561609066982,0.02472561975915267,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,-0.45661272740333236,False,True,False,False,False
-0.5444780367182193,-1.4943441130683104,-0.8560432119432132,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,-0.3551073410452114,True,False,False,False,False
0.8400143297628127,1.3739175092184182,1.5393804416527663,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,-0.4940427807878398,False,False,False,True,False
-1.1960038562387048,-0.8130073430001998,-0.9673093767662512,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.9892636584498613,False,False,False,False,False
-0.7888002190384014,0.4998122871310375,-0.5783414089057142,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.2680118466774665,True,False,False,False,False
-0.3408762181180675,0.32033821111309646,-0.25185027565811324,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,-0.40501276323520885,True,False,False,False,False
-1.1552834925186746,0.8005975441611056,-0.843702381360658,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.28857122069862035,False,False,False,False,False
-0.015113308357824713,0.4898415051300408,0.16853272246892828,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-0.45337004729640173,False,True,False,False,False
0.26992923768238775,-0.8130073430001998,-0.2882766986656554,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,-0.47154596200029486,False,False,True,False,False
1.6137012404433893,1.4952286902305454,2.4176546152946154,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,-0.5091285758357451,False,False,False,False,True
1.125056875803025,1.3672703212177542,1.8160887967900596,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,-0.5005582809079188,False,False,False,True,False
-1.1552834925186746,-1.3065610520495383,-0.9709740956870101,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.5150058115142068,False,False,False,False,False
1.6137012404433893,-1.329826210051864,-0.22328312937219838,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-0.5099169217326224,False,False,False,False,True
-0.9516816739185228,-0.532163649972125,-0.8129054964542813,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,-0.16752996931486713,False,False,False,False,False
-0.13727439951791576,-0.8395960950028577,-0.530081917575722,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,-0.42973151626598155,False,True,False,False,False
-0.5851984004382496,-1.3630621500551865,-0.8207206199358995,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,-0.36053324731788516,True,False,False,False,False
1.6137012404433893,0.8238627021634315,1.8392250945548503,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,-0.5100486944670466,False,False,False,False,True
-1.2367242199587352,-1.4860351280674797,-0.989297690290804,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1.109692793541475,False,False,False,False,False
1.5729808767233588,1.4902432992300467,2.459710576403323,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,-0.5098062338099054,False,False,False,False,True
-0.9924020376385531,-1.502653098069141,-0.9369981774999752,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,-0.12817537563057183,False,False,False,False,False
1.6137012404433893,0.7740087921584478,1.828981542872729,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,-0.5107002713927374,False,False,False,False,True
1.5729808767233588,0.20235062410130134,1.1877661148399634,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,-0.5087704763162988,False,False,False,False,True
0.47353105628253944,1.3722557122182522,0.9835132265576725,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,-0.4758386186885052,False,False,True,False,False
0.5956921474426305,-1.3364733980525287,-0.49577485008861855,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-0.4842085872160134,False,False,True,False,False
-0.21871512695797646,1.5201556452330371,0.2535718627265358,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,-0.4219552627831407,False,True,False,False,False
-1.2774445836787656,-0.4989277099688025,-0.9861848868701594,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.995236952739373,False,False,False,False,False
0.5549717837226001,-1.3231790220511994,-0.49336849850812026,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,-0.48334057532106384,False,False,True,False,False
-0.8702409464784621,-0.9991286070188055,-0.8388013717196432,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.23781822664090002,False,False,False,False,False
0.35136996512244845,1.1645310871974868,0.8724678279346801,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,-0.47612001109473584,False,False,True,False,False
1.4915401492832983,-0.11006721192992953,0.815907527482969,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,-0.5065352255397593,False,False,False,False,True
-0.7888002190384014,-1.4893587220678117,-0.896090200631505,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,-0.2799955345619497,True,False,False,False,False
0.5142514200025698,-1.4876969250676457,-0.6167768043336723,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,-0.4792051003337641,False,False,True,False,False
-0.3408762181180675,-1.3348116010523623,-0.7464769468605271,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.4118612553714217,True,False,False,False,False
1.3286586944031769,-1.2965902700485417,-0.27752538472342936,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-0.5040944265881847,False,False,False,False,True
-1.2774445836787656,-0.5055748979694671,-0.9862731933501776,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2.9952369527393445,False,False,False,False,False
0.758573602322752,0.3868100911197414,0.743098834707894,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,-0.4909386039369318,False,False,False,True,False
-0.8702409464784621,-1.4876969250676457,-0.914568331575331,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,-0.22398612363097328,False,False,False,False,False
-1.1145631287986442,1.0465435001856922,-0.781887845347859,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.10823581478225465,False,False,False,False,False
-0.9924020376385531,-1.4976677070686424,-0.9335763013992666,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,-0.14480572078077003,False,False,False,False,False
1.5729808767233588,0.5197538511330312,1.5205711614088717,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,-0.5095076798195451,False,False,False,False,True
-0.7073594915983407,0.9717626351782166,-0.34344617205707845,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,-0.3374578077147583,True,False,False,False,False
-0.1779947632379461,-1.4710789550659844,-0.7595463059032332,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-0.4299886504466434,False,True,False,False,False
-0.6666391278783103,0.3319707901142591,-0.5095065077314618,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.32413245777840355,True,False,False,False,False
0.8400143297628127,-0.020330173920958795,0.5334813277644921,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-0.4940999491923938,False,False,False,True,False
-0.748079855318371,-0.17653909193657447,-0.6633805491633219,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.2887762920218304,True,False,False,False,False
0.6771328748826912,1.1927816362003112,1.163194836774876,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.4866574162332516,False,False,False,True,False
1.5729808767233588,-0.5886647479777732,0.4328340171636526,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,-0.5081633158038482,False,False,False,False,True
0.5142514200025698,-1.4594463760648215,-0.6142379930331466,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-0.47633531878892676,False,False,True,False,False
0.8400143297628127,1.1180007711928355,1.2655199704960627,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,-0.49148471639681857,False,False,False,True,False
-0.2594354906780068,-0.6750781919864114,-0.4854650685464839,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,-0.4259373217194221,False,True,False,False,False
1.4100994218432374,0.7108605061521354,1.5897592885031975,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.5073628859212175,False,False,False,False,True
-1.2367242199587352,0.641065032145158,-0.9489637055424526,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1.669371170103236,False,False,False,False,False
-0.62591876415828,0.5945347161405068,-0.3590764190203148,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,-0.3595578412468636,True,False,False,False,False
-0.7888002190384014,0.572931355138347,-0.5104558023916583,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-0.30082068550903385,True,False,False,False,False
1.5729808767233588,1.393859073220412,2.251351436800182,True,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,-0.5080318193923516,False,False,False,False,True
1.4508197855632678,-0.21642221994056152,0.7472492392687532,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-0.5073282841353993,False,False,False,False,True
-1.2774445836787656,-1.4976677070686424,-0.9994529354929067,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,2.995236952728474,False,False,False,False,False
-0.9109613101984924,-1.4893587220678117,-0.9112347619546408,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,-0.23633316970906576,False,False,False,False,False
0.35136996512244845,0.45494376812655235,0.3722778484911142,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,-0.4702147594584231,False,False,True,False,False
-0.055833672077855064,-0.4773243489666429,-0.31048577839025393,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,-0.44602767350635864,False,True,False,False,False
-0.8702409464784621,0.15249671409631763,-0.6936696718095933,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,-0.2133022095718971,False,False,False,False,False
-1.2774445836787656,-1.3215172250510334,-0.9971128137724221,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,2.9952369527323,False,False,False,False,False
-0.4223169455581282,-1.4827115340671475,-0.8171883607351682,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,-0.3937996840654522,True,False,False,False,False
1.002895784642934,0.8537750481664219,1.3009750222234038,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,-0.4979311911904392,False,False,False,True,False
-0.8295205827584317,-0.44907379996381874,-0.7378891416787491,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.2617852669326591,False,False,False,False,False
1.4100994218432374,-1.3015756610490399,-0.2176535912710328,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,-0.508581751203514,False,False,False,False,True
-0.13727439951791576,-1.0307027500219619,-0.5625345489824414,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.44053944781059867,False,True,False,False,False
-1.1552834925186746,-1.4710789550659844,-0.9738882095276133,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.3796403558088315,False,False,False,False,False
-0.30015585439803716,-0.5487816199737862,-0.43689650453642764,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,-0.4268449213076043,False,True,False,False,False
1.6137012404433893,-0.3028356639492,0.7050166652000089,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,-0.5084263471542286,False,False,False,False,True
1.6137012404433893,0.8188773111629334,1.8073023020282404,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,-0.5095726426230518,False,False,False,False,True
-0.9516816739185228,-0.7980511699987046,-0.849464379181851,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.1563712829895266,False,False,False,False,False
0.8400143297628127,0.16412929309748078,0.6193593795822734,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.4921939427956469,False,False,False,True,False
1.4508197855632678,1.5301264272340338,2.3270080135558473,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,-0.5072678746110029,False,False,False,False,True
1.002895784642934,-0.3742929349563432,0.3322529364228271,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,-0.496765568070667,False,False,False,True,False
-0.7073594915983407,-1.3132082400502028,-0.8338120555986102,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,-0.33209550753390504,True,False,False,False,False
-0.38159658183809786,-1.4993295040688086,-0.8087771685134266,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,-0.40472247126621963,True,False,False,False,False
-0.8295205827584317,-1.3547531650543558,-0.889091912090056,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,-0.24303054217425532,False,False,False,False,False
0.10704778280226633,-0.3859255139575061,-0.15559621243818353,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,-0.4615639344385103,False,True,False,False,False
-0.5444780367182193,0.827186296163764,-0.2305904905937114,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.37845237877526067,True,False,False,False,False
-0.9924020376385531,0.6560212051466532,-0.7155696788541277,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.10612678269462832,False,False,False,False,False
0.8400143297628127,-1.4993295040688086,-0.5763324364852983,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-0.4879891725728264,False,False,False,True,False
-0.7888002190384014,-1.4744025490663168,-0.8970394952917016,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,-0.2712519216997697,True,False,False,False,False
-1.2774445836787656,0.3502505571160864,-0.9749037340478235,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2.9952369527417977,False,False,False,False,False
-0.38159658183809786,0.6925807391503077,-0.18319198744389734,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.39655451581686973,True,False,False,False,False
-0.748079855318371,-0.6119299059800988,-0.7111322782332089,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-0.31448896424365874,True,False,False,False,False
-0.0965540357978854,-0.3028356639492,-0.27792276388351167,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,-0.4397997785928601,False,True,False,False,False
-0.9924020376385531,-1.4926823160681442,-0.9434224739213054,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,-0.07810139100197878,False,False,False,False,False
-0.6666391278783103,0.22063039110312907,-0.47296970162389673,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,-0.350019113942032,True,False,False,False,False
1.0436161483629645,1.1346187411944968,1.5442152214337672,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-0.4985939968656517,False,False,False,True,False
-1.0331224013585834,1.1645310871974868,-0.7108894354131586,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-0.03248208523751576,False,False,False,False,False
-1.0738427650786138,1.113015380192337,-0.7606280602834572,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.06357328242127366,False,False,False,False,False
1.5729808767233588,0.5679459641378485,1.6076634273269044,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.5102991253656054,False,False,False,False,True
-1.2774445836787656,-0.6601220189849164,-0.9883263190106027,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2.995236952738601,False,False,False,False,False
1.002895784642934,1.2725478922082847,1.608259496067028,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,-0.4975931894003345,False,False,False,True,False
-1.2774445836787656,-1.5109620830699715,-0.999629548452943,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,2.9952369527281,False,False,False,False,False
-0.38159658183809786,-1.477726143066649,-0.800365976291685,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,-0.40607449501586124,True,False,False,False,False
0.26992923768238775,-0.2047896409393986,-0.025962299771342495,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,-0.46576917222968717,False,False,True,False,False
0.5956921474426305,1.1961052302006432,1.0534519587321534,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,-0.48270857637091563,False,False,True,False,False
-0.8702409464784621,-1.4893587220678117,-0.913332040855075,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-0.22918713388214781,False,False,False,False,False
0.35136996512244845,0.788964965159943,0.6012565511785251,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.47310417068117716,False,False,True,False,False
-1.1960038562387048,0.21065960910213194,-0.9139501862152031,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0.6251951588671472,False,False,False,False,False
-0.13727439951791576,0.35191235411625243,-0.017396571209568897,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,-0.44004444898360173,False,True,False,False,False
1.4915401492832983,1.3406815692150957,2.186247484406702,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,-0.5077708360258573,False,False,False,False,True
0.22920887396235737,-0.2529817539442163,-0.014416227508951806,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.4691472736394613,False,False,True,False,False
-0.6666391278783103,0.3020584441112687,-0.44113521557730523,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.354993528256754,True,False,False,False,False
0.43281069256250915,0.466576347127715,0.5196834402616352,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,-0.47846070383559197,False,False,True,False,False
-1.0738427650786138,-0.5155456799704636,-0.8952954423113405,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0.12551380803126116,False,False,False,False,False
-0.30015585439803716,-1.261692533045053,-0.6842650316876461,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,-0.42954142075980034,False,True,False,False,False
-1.2774445836787656,0.179085466098976,-0.9771776259082944,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2.995236952741451,False,False,False,False,False
0.35136996512244845,0.9900424021800438,0.6923888385573942,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-0.4721455060053024,False,False,True,False,False
0.5142514200025698,1.2924894562102784,1.0881784819993439,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.4818079647260709,False,False,True,False,False
-1.1145631287986442,0.682609957149311,-0.8225088261562697,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.16174982795785767,False,False,False,False,False
0.5142514200025698,1.61321627724234,1.2137502965853437,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,-0.4793771353410206,False,False,True,False,False
0.47353105628253944,1.3091074262119398,0.9768240106962872,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.47705929495200805,False,False,True,False,False
1.1657772395230555,0.3003966471111027,1.0299845116672945,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,-0.5025786114431355,False,False,False,False,True
0.7992939660427822,0.9468356801757247,1.036894493728725,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,-0.48784353166681943,False,False,False,True,False
-1.0738427650786138,0.4748853321285456,-0.8163052959349854,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.08729914208689292,False,False,False,False,False
1.2879383306831464,-1.341458789053027,-0.32437197237312904,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,-0.5034034207093214,False,False,False,False,True
-0.5444780367182193,-1.4827115340671475,-0.8369690122592638,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-0.37466296292805845,True,False,False,False,False
1.5729808767233588,1.3622849302172555,2.251616356240237,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,-0.5084933945685739,False,False,False,False,True
0.5142514200025698,0.5529897911363537,0.6590089891104828,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4827779360504348,False,False,True,False,False
0.7178532386027215,1.2343265612044643,1.3167377289066675,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,-0.49061831809587253,False,False,False,True,False
1.4508197855632678,1.789366759259949,2.5197148295757477,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.506645956848554,False,False,False,False,True
-1.2774445836787656,0.16246749609731476,-0.9773983921083401,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2.995236952741415,False,False,False,False,False
-0.8295205827584317,0.8820255971692458,-0.5248939118746477,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,-0.26289098785160914,False,False,False,False,False
0.025607055362205634,0.8604222361670865,0.31185413953860336,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-0.45162600383259355,False,True,False,False,False
-0.015113308357824713,0.8836873941694119,0.2707695497100968,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,-0.4473044904127863,False,True,False,False,False
